Fort Kent,Maine,110,US-Canada Border,2020-01-01,Buses,1,47.249,-68.604,POINT (-68.603918 47.249206)
Beecher Falls,Vermont,206,US-Canada Border,2020-01-01,Trucks,879,45.013,-71.505,POINT (-71.505309 45.013411)
Point Roberts,Washington,3017,US-Canada Border,2020-01-01,Truck Containers Empty,484,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Champlain Rouses Point,New York,712,US-Canada Border,2020-01-01,Trains,68,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Tecate,California,2505,US-Mexico Border,2020-01-01,Truck Containers Empty,1989,32.576,-116.626,POINT (-116.626216 32.576428)
Fort Fairfield,Maine,107,US-Canada Border,2020-01-01,Truck Containers Loaded,75,46.765,-67.789,POINT (-67.789471 46.765323)
Algonac,Michigan,3814,US-Canada Border,2020-01-01,Personal Vehicles,2541,42.618,-82.531,POINT (-82.5311 42.6183)
Eastport,Maine,103,US-Canada Border,2020-01-01,Personal Vehicles,7607,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Hansboro,North Dakota,3415,US-Canada Border,2020-01-01,Bus Passengers,30,49,-99.347,POINT (-99.346527 48.999583)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-01-01,Rail Containers Loaded,8138,43.095,-79.056,POINT (-79.055847 43.09549)
Otay Mesa,California,2506,US-Mexico Border,2020-01-01,Truck Containers Empty,18911,32.55,-116.939,POINT (-116.938538 32.55033)
Point Roberts,Washington,3017,US-Canada Border,2020-01-01,Pedestrians,1488,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Frontier,Washington,3020,US-Canada Border,2020-01-01,Truck Containers Empty,1484,49,-117.832,POINT (-117.831527 49.0005)
Tornillo,Texas,2404,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,63627,31.435,-106.143,POINT (-106.142669 31.435334)
Oroville,Washington,3019,US-Canada Border,2020-01-01,Personal Vehicles,10293,49,-119.462,POINT (-119.461833 49.000083)
Calexico East,California,2507,US-Mexico Border,2020-01-01,Buses,85,32.673,-115.388,POINT (-115.388018 32.673389)
El Paso,Texas,2402,US-Mexico Border,2020-01-01,Truck Containers Loaded,37792,31.764,-106.451,POINT (-106.451188 31.764363)
Dunseith,North Dakota,3422,US-Canada Border,2020-01-01,Truck Containers Loaded,1611,48.999,-100.052,POINT (-100.052166 48.999277)
San Ysidro,California,2504,US-Mexico Border,2020-01-01,Personal Vehicles,1391251,32.543,-117.029,POINT (-117.028761 32.542528)
El Paso,Texas,2402,US-Mexico Border,2020-01-01,Trains,92,31.764,-106.451,POINT (-106.451188 31.764363)
El Paso,Texas,2402,US-Mexico Border,2020-01-01,Rail Containers Loaded,1775,31.764,-106.451,POINT (-106.451188 31.764363)
Cross Border Xpress,California,2582,US-Mexico Border,2020-01-01,Pedestrians,179451,32.548,-116.974,POINT (-116.974462 32.54834)
Van Buren,Maine,108,US-Canada Border,2020-01-01,Personal Vehicle Passengers,14908,47.16,-67.931,POINT (-67.930799 47.159645)
Roosville,Montana,3318,US-Canada Border,2020-01-01,Bus Passengers,115,49,-115.056,POINT (-115.056027 48.999638)
Roma,Texas,2310,US-Mexico Border,2020-01-01,Truck Containers Loaded,652,26.404,-99.019,POINT (-99.018981 26.403928)
Pinecreek,Minnesota,3425,US-Canada Border,2020-01-01,Truck Containers Empty,11,49,-95.978,POINT (-95.977694 48.999916)
Calais,Maine,115,US-Canada Border,2020-01-01,Personal Vehicle Passengers,64712,45.189,-67.275,POINT (-67.275381 45.188548)
El Paso,Texas,2402,US-Mexico Border,2020-01-01,Personal Vehicles,924114,31.764,-106.451,POINT (-106.451188 31.764363)
Richford,Vermont,203,US-Canada Border,2020-01-01,Trains,16,45.012,-72.589,POINT (-72.588559 45.01174)
Hidalgo,Texas,2305,US-Mexico Border,2020-01-01,Pedestrians,188082,26.095,-98.271,POINT (-98.271092 26.095032)
Pinecreek,Minnesota,3425,US-Canada Border,2020-01-01,Personal Vehicles,208,49,-95.978,POINT (-95.977694 48.999916)
Douglas,Arizona,2601,US-Mexico Border,2020-01-01,Bus Passengers,916,31.334,-109.56,POINT (-109.560344 31.334043)
Walhalla,North Dakota,3407,US-Canada Border,2020-01-01,Truck Containers Loaded,93,49,-97.908,POINT (-97.908416 49.000472)
Lukeville,Arizona,2602,US-Mexico Border,2020-01-01,Personal Vehicles,26901,31.88,-112.817,POINT (-112.817077 31.880195)
Roseau,Minnesota,3426,US-Canada Border,2020-01-01,Truck Containers Empty,101,49,-95.766,POINT (-95.766469 48.999538)
Raymond,Montana,3301,US-Canada Border,2020-01-01,Buses,1,48.999,-104.574,POINT (-104.574333 48.999194)
Piegan,Montana,3316,US-Canada Border,2020-01-01,Personal Vehicle Passengers,6117,48.998,-113.379,POINT (-113.378777 48.998083)
Oroville,Washington,3019,US-Canada Border,2020-01-01,Buses,10,49,-119.462,POINT (-119.461833 49.000083)
Nogales,Arizona,2604,US-Mexico Border,2020-01-01,Bus Passengers,18434,31.333,-110.943,POINT (-110.942516 31.332839)
Baudette,Minnesota,3424,US-Canada Border,2020-01-01,Truck Containers Loaded,16,48.719,-94.59,POINT (-94.590467 48.719109)
Del Rio,Texas,2302,US-Mexico Border,2020-01-01,Pedestrians,19068,29.327,-100.928,POINT (-100.927612 29.326784)
Brownsville,Texas,2301,US-Mexico Border,2020-01-01,Truck Containers Loaded,10688,25.952,-97.401,POINT (-97.40067 25.95155)
Champlain Rouses Point,New York,712,US-Canada Border,2020-01-01,Bus Passengers,11504,45.009,-73.453,POINT (-73.4526634854 45.0088325953)
Hidalgo,Texas,2305,US-Mexico Border,2020-01-01,Personal Vehicles,332449,26.095,-98.271,POINT (-98.271092 26.095032)
Pembina,North Dakota,3401,US-Canada Border,2020-01-01,Trains,141,49,-97.237,POINT (-97.237036 49.000453)
Baudette,Minnesota,3424,US-Canada Border,2020-01-01,Pedestrians,3,48.719,-94.59,POINT (-94.590467 48.719109)
Highgate Springs,Vermont,212,US-Canada Border,2020-01-01,Bus Passengers,4444,45.015,-73.085,POINT (-73.085037 45.015414)
Trout River,New York,715,US-Canada Border,2020-01-01,Truck Containers Loaded,493,44.992,-74.308,POINT (-74.308172 44.992058)
Calais,Maine,115,US-Canada Border,2020-01-01,Rail Containers Empty,63,45.189,-67.275,POINT (-67.275381 45.188548)
Carbury,North Dakota,3421,US-Canada Border,2020-01-01,Buses,3,48.999,-100.556,POINT (-100.555805 48.999416)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2020-01-01,Trains,30,46.509,-84.361,POINT (-84.360833 46.508611)
Sweetgrass,Montana,3310,US-Canada Border,2020-01-01,Personal Vehicles,12841,48.998,-111.96,POINT (-111.959611 48.998388)
Van Buren,Maine,108,US-Canada Border,2020-01-01,Trains,44,47.16,-67.931,POINT (-67.930799 47.159645)
Scobey,Montana,3309,US-Canada Border,2020-01-01,Trucks,37,49,-105.408,POINT (-105.407638 48.999527)
Noonan,North Dakota,3420,US-Canada Border,2020-01-01,Personal Vehicles,1744,48.999,-103.004,POINT (-103.004361 48.999333)
Calexico East,California,2507,US-Mexico Border,2020-01-01,Pedestrians,43565,32.673,-115.388,POINT (-115.388018 32.673389)
Sweetgrass,Montana,3310,US-Canada Border,2020-01-01,Bus Passengers,44,48.998,-111.96,POINT (-111.959611 48.998388)
Detroit,Michigan,3801,US-Canada Border,2020-01-01,Bus Passengers,2171,42.332,-83.048,POINT (-83.047924 42.331685)
Northgate,North Dakota,3406,US-Canada Border,2020-01-01,Trucks,767,48.999,-102.275,POINT (-102.27475 48.998833)
Raymond,Montana,3301,US-Canada Border,2020-01-01,Truck Containers Empty,589,48.999,-104.574,POINT (-104.574333 48.999194)
Sasabe,Arizona,2606,US-Mexico Border,2020-01-01,Pedestrians,59,31.483,-111.544,POINT (-111.544363 31.483039)
Hansboro,North Dakota,3415,US-Canada Border,2020-01-01,Buses,2,49,-99.347,POINT (-99.346527 48.999583)
Detroit,Michigan,3801,US-Canada Border,2020-01-01,Truck Containers Loaded,91323,42.332,-83.048,POINT (-83.047924 42.331685)
Calexico,California,2503,US-Mexico Border,2020-01-01,Pedestrians,307717,32.673,-115.388,POINT (-115.388018 32.673389)
Laurier,Washington,3016,US-Canada Border,2020-01-01,Rail Containers Empty,26,49,-118.224,POINT (-118.223777 49.000083)
Pembina,North Dakota,3401,US-Canada Border,2020-01-01,Rail Containers Empty,1628,49,-97.237,POINT (-97.237036 49.000453)
Kenneth G Ward,Washington,3023,US-Canada Border,2020-01-01,Bus Passengers,50,49.002,-122.485,POINT (-122.485027 49.002277)
Progreso,Texas,2309,US-Mexico Border,2020-01-01,Pedestrians,121421,26.062,-97.95,POINT (-97.949958 26.062133)
Laredo,Texas,2304,US-Mexico Border,2020-01-01,Rail Containers Loaded,18263,27.5,-99.507,POINT (-99.507412 27.499561)
Presidio,Texas,2403,US-Mexico Border,2020-01-01,Bus Passengers,197,29.562,-104.395,POINT (-104.394907 29.561827)
Vanceboro,Maine,105,US-Canada Border,2020-01-01,Rail Containers Empty,1334,45.569,-67.429,POINT (-67.428541 45.568761)
Lancaster,Minnesota,3430,US-Canada Border,2020-01-01,Personal Vehicles,1252,49,-96.801,POINT (-96.800527 49.000194)
Trout River,New York,715,US-Canada Border,2020-01-01,Truck Containers Empty,305,44.992,-74.308,POINT (-74.308172 44.992058)
Laurier,Washington,3016,US-Canada Border,2020-01-01,Truck Containers Loaded,225,49,-118.224,POINT (-118.223777 49.000083)
Lancaster,Minnesota,3430,US-Canada Border,2020-01-01,Trucks,415,49,-96.801,POINT (-96.800527 49.000194)
International Falls,Minnesota,3604,US-Canada Border,2020-01-01,Pedestrians,332,48.608,-93.401,POINT (-93.401355 48.6078)
Raymond,Montana,3301,US-Canada Border,2020-01-01,Truck Containers Loaded,1951,48.999,-104.574,POINT (-104.574333 48.999194)
Walhalla,North Dakota,3407,US-Canada Border,2020-01-01,Personal Vehicle Passengers,4264,49,-97.908,POINT (-97.908416 49.000472)
Fortuna,North Dakota,3417,US-Canada Border,2020-01-01,Personal Vehicles,761,49,-103.809,POINT (-103.80925 48.999555)
Carbury,North Dakota,3421,US-Canada Border,2020-01-01,Personal Vehicles,1027,48.999,-100.556,POINT (-100.555805 48.999416)
Port Angeles,Washington,3007,US-Canada Border,2020-01-01,Trucks,13,48.122,-123.431,POINT (-123.430694 48.121858)
Trout River,New York,715,US-Canada Border,2020-01-01,Rail Containers Loaded,1457,44.992,-74.308,POINT (-74.308172 44.992058)
Limestone,Maine,118,US-Canada Border,2020-01-01,Trucks,69,46.925,-67.79,POINT (-67.789597 46.924555)
Skagway,Alaska,3103,US-Canada Border,2020-01-01,Personal Vehicle Passengers,768,59.63,-135.164,POINT (-135.164444 59.629722)
Massena,New York,704,US-Canada Border,2020-01-01,Pedestrians,10,44.991,-74.74,POINT (-74.739722 44.990556)
Metaline Falls,Washington,3025,US-Canada Border,2020-01-01,Personal Vehicles,2013,49,-117.299,POINT (-117.299444 48.999972)
Eagle Pass,Texas,2303,US-Mexico Border,2020-01-01,Pedestrians,68879,28.705,-100.512,POINT (-100.511977 28.705483)
Tecate,California,2505,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,152551,32.576,-116.626,POINT (-116.626216 32.576428)
Van Buren,Maine,108,US-Canada Border,2020-01-01,Train Passengers,56,47.16,-67.931,POINT (-67.930799 47.159645)
Sault Sainte Marie,Michigan,3803,US-Canada Border,2020-01-01,Truck Containers Empty,849,46.509,-84.361,POINT (-84.360833 46.508611)
Van Buren,Maine,108,US-Canada Border,2020-01-01,Rail Containers Empty,287,47.16,-67.931,POINT (-67.930799 47.159645)
Wildhorse,Montana,3323,US-Canada Border,2020-01-01,Truck Containers Empty,2,48.999,-110.215,POINT (-110.215083 48.999361)
Roosville,Montana,3318,US-Canada Border,2020-01-01,Personal Vehicles,7348,49,-115.056,POINT (-115.056027 48.999638)
Lancaster,Minnesota,3430,US-Canada Border,2020-01-01,Personal Vehicle Passengers,2669,49,-96.801,POINT (-96.800527 49.000194)
Tecate,California,2505,US-Mexico Border,2020-01-01,Pedestrians,73750,32.576,-116.626,POINT (-116.626216 32.576428)
Antler,North Dakota,3413,US-Canada Border,2020-01-01,Personal Vehicle Passengers,824,48.999,-101.296,POINT (-101.296055 48.999472)
Highgate Springs,Vermont,212,US-Canada Border,2020-01-01,Trains,19,45.015,-73.085,POINT (-73.085037 45.015414)
Alcan,Alaska,3104,US-Canada Border,2020-01-01,Personal Vehicles,742,62.615,-141.001,POINT (-141.001444 62.614961)
Progreso,Texas,2309,US-Mexico Border,2020-01-01,Personal Vehicles,101514,26.062,-97.95,POINT (-97.949958 26.062133)
Fortuna,North Dakota,3417,US-Canada Border,2020-01-01,Personal Vehicle Passengers,1400,49,-103.809,POINT (-103.80925 48.999555)
Presidio,Texas,2403,US-Mexico Border,2020-01-01,Personal Vehicles,56535,29.562,-104.395,POINT (-104.394907 29.561827)
Laredo,Texas,2304,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,897997,27.5,-99.507,POINT (-99.507412 27.499561)
Northgate,North Dakota,3406,US-Canada Border,2020-01-01,Pedestrians,6,48.999,-102.275,POINT (-102.27475 48.998833)
Santa Teresa,New Mexico,2408,US-Mexico Border,2020-01-01,Truck Containers Loaded,6539,31.784,-106.679,POINT (-106.679437 31.783939)
Kenneth G Ward,Washington,3023,US-Canada Border,2020-01-01,Truck Containers Empty,3651,49.002,-122.485,POINT (-122.485027 49.002277)
Richford,Vermont,203,US-Canada Border,2020-01-01,Bus Passengers,74,45.012,-72.589,POINT (-72.588559 45.01174)
Raymond,Montana,3301,US-Canada Border,2020-01-01,Pedestrians,43,48.999,-104.574,POINT (-104.574333 48.999194)
Maida,North Dakota,3416,US-Canada Border,2020-01-01,Personal Vehicles,357,49,-98.365,POINT (-98.36525 49.00025)
Scobey,Montana,3309,US-Canada Border,2020-01-01,Personal Vehicle Passengers,608,49,-105.408,POINT (-105.407638 48.999527)
Laredo,Texas,2304,US-Mexico Border,2020-01-01,Truck Containers Empty,61515,27.5,-99.507,POINT (-99.507412 27.499561)
El Paso,Texas,2402,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,1593590,31.764,-106.451,POINT (-106.451188 31.764363)
Del Rio,Texas,2302,US-Mexico Border,2020-01-01,Personal Vehicles,126239,29.327,-100.928,POINT (-100.927612 29.326784)
Calais,Maine,115,US-Canada Border,2020-01-01,Trains,17,45.189,-67.275,POINT (-67.275381 45.188548)
Porthill,Idaho,3308,US-Canada Border,2020-01-01,Truck Containers Loaded,24,49,-116.499,POINT (-116.49925 48.999861)
Vanceboro,Maine,105,US-Canada Border,2020-01-01,Trucks,42,45.569,-67.429,POINT (-67.428541 45.568761)
Otay Mesa,California,2506,US-Mexico Border,2020-01-01,Trains,25,32.55,-116.939,POINT (-116.938538 32.55033)
Presidio,Texas,2403,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,120912,29.562,-104.395,POINT (-104.394907 29.561827)
Laurier,Washington,3016,US-Canada Border,2020-01-01,Train Passengers,19,49,-118.224,POINT (-118.223777 49.000083)
Jackman,Maine,104,US-Canada Border,2020-01-01,Rail Containers Loaded,877,45.806,-70.397,POINT (-70.396722 45.805661)
Portal,North Dakota,3403,US-Canada Border,2020-01-01,Personal Vehicles,3748,48.999,-102.552,POINT (-102.551944 48.998944)
Portal,North Dakota,3403,US-Canada Border,2020-01-01,Trains,172,48.999,-102.552,POINT (-102.551944 48.998944)
Ambrose,North Dakota,3410,US-Canada Border,2020-01-01,Personal Vehicles,86,48.999,-103.487,POINT (-103.486555 48.999305)
Scobey,Montana,3309,US-Canada Border,2020-01-01,Truck Containers Loaded,11,49,-105.408,POINT (-105.407638 48.999527)
Nogales,Arizona,2604,US-Mexico Border,2020-01-01,Personal Vehicle Passengers,608469,31.333,-110.943,POINT (-110.942516 31.332839)
Andrade,California,2502,US-Mexico Border,2020-01-01,Pedestrians,113254,32.718,-114.728,POINT (-114.72832 32.718143)
Eastport,Maine,103,US-Canada Border,2020-01-01,Trucks,166,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Roosville,Montana,3318,US-Canada Border,2020-01-01,Personal Vehicle Passengers,14071,49,-115.056,POINT (-115.056027 48.999638)
Warroad,Minnesota,3423,US-Canada Border,2020-01-01,Personal Vehicle Passengers,14842,48.999,-95.377,POINT (-95.376555 48.999)
Turner,Montana,3306,US-Canada Border,2020-01-01,Buses,1,49,-108.388,POINT (-108.387916 48.999527)
Madawaska,Maine,109,US-Canada Border,2020-01-01,Personal Vehicles,27857,47.36,-68.329,POINT (-68.328684 47.360052)
Raymond,Montana,3301,US-Canada Border,2020-01-01,Personal Vehicle Passengers,3008,48.999,-104.574,POINT (-104.574333 48.999194)
Douglas,Arizona,2601,US-Mexico Border,2020-01-01,Pedestrians,79229,31.334,-109.56,POINT (-109.560344 31.334043)
Roosville,Montana,3318,US-Canada Border,2020-01-01,Truck Containers Loaded,367,49,-115.056,POINT (-115.056027 48.999638)
Fort Kent,Maine,110,US-Canada Border,2020-01-01,Personal Vehicles,7907,47.249,-68.604,POINT (-68.603918 47.249206)
Eagle Pass,Texas,2303,US-Mexico Border,2020-01-01,Truck Containers Loaded,9416,28.705,-100.512,POINT (-100.511977 28.705483)
Roma,Texas,2310,US-Mexico Border,2020-01-01,Truck Containers Empty,806,26.404,-99.019,POINT (-99.018981 26.403928)
Vanceboro,Maine,105,US-Canada Border,2020-01-01,Rail Containers Loaded,943,45.569,-67.429,POINT (-67.428541 45.568761)
Eastport,Idaho,3302,US-Canada Border,2020-01-01,Truck Containers Loaded,3646,49.001,-116.181,POINT (-116.181027 49.000555)
International Falls,Minnesota,3604,US-Canada Border,2020-01-01,Truck Containers Loaded,808,48.608,-93.401,POINT (-93.401355 48.6078)
Blaine,Washington,3004,US-Canada Border,2020-01-01,Trucks,28077,48.994,-122.749,POINT (-122.748884 48.994045)
Progreso,Texas,2309,US-Mexico Border,2020-01-01,Truck Containers Loaded,3314,26.062,-97.95,POINT (-97.949958 26.062133)
Port Angeles,Washington,3007,US-Canada Border,2020-01-01,Truck Containers Loaded,8,48.122,-123.431,POINT (-123.430694 48.121858)
Columbus,New Mexico,2406,US-Mexico Border,2020-01-01,Personal Vehicles,29883,31.784,-107.628,POINT (-107.627948 31.783742)
Point Roberts,Washington,3017,US-Canada Border,2020-01-01,Personal Vehicles,59047,49.002,-123.068,POINT (-123.068055556 49.0020555547)
Massena,New York,704,US-Canada Border,2020-01-01,Truck Containers Empty,578,44.991,-74.74,POINT (-74.739722 44.990556)
St John,North Dakota,3405,US-Canada Border,2020-01-01,Trucks,18,48.999,-99.659,POINT (-99.659111 48.999277)
Richford,Vermont,203,US-Canada Border,2020-01-01,Truck Containers Empty,248,45.012,-72.589,POINT (-72.588559 45.01174)
Bridgewater,Maine,127,US-Canada Border,2020-01-01,Truck Containers Loaded,66,46.45,-67.785,POINT (-67.78484 46.450335)
Buffalo Niagara Falls,New York,901,US-Canada Border,2020-01-01,Buses,680,43.095,-79.056,POINT (-79.055847 43.09549)
Port Huron,Michigan,3802,US-Canada Border,2020-01-01,Pedestrians,247,42.999,-82.424,POINT (-82.423611 42.998611)
Blaine,Washington,3004,US-Canada Border,2020-01-01,Bus Passengers,12682,48.994,-122.749,POINT (-122.748884 48.994045)
Northgate,North Dakota,3406,US-Canada Border,2020-01-01,Train Passengers,41,48.999,-102.275,POINT (-102.27475 48.998833)
Santa Teresa,New Mexico,2408,US-Mexico Border,2020-01-01,Bus Passengers,124,31.784,-106.679,POINT (-106.679437 31.783939)
Blaine,Washington,3004,US-Canada Border,2020-01-01,Buses,737,48.994,-122.749,POINT (-122.748884 48.994045)
Willow Creek,Montana,3325,US-Canada Border,2020-01-01,Personal Vehicles,176,49,-109.731,POINT (-109.731333 48.999972)
Otay Mesa,California,2506,US-Mexico Border,2020-01-01,Pedestrians,282958,32.55,-116.939,POINT (-116.938538 32.55033)
Sasabe,Arizona,2606,US-Mexico Border,2020-01-01,Personal Vehicles,2442,31.483,-111.544,POINT (-111.544363 31.483039)
Eastport,Maine,103,US-Canada Border,2020-01-01,Pedestrians,2,44.859,-66.98,POINT (-66.98007566 44.8594395785)
Calexico East,California,2507,US-Mexico Border,2020-01-01,Rail Containers Empty,523,32.673,-115.388,POINT (-115.388018 32.673389)
Andrade,California,2502,US-Mexico Border,2020-01-01,Personal Vehicles,46520,32.718,-114.728,POINT (-114.72832 32.718143)
Boundary,Washington,3015,US-Canada Border,2020-01-01,Rail Containers Loaded,637,49.001,-117.628,POINT (-117.627583 49.00075)
